PIERWSZE_IMIĘ,DRUGIE_IMIĘ,NAZWISKO,DATA URODZENIA
ANTONINA,ELŻBIETA,KRUSZONA,16-05-1980
KHRYSTYNA,JUSTYNA,DYMIŃSKA,04-04-1980
BOŻENA,LILLA,KULIKOWSKA,29-01-1969
KATARZYNA,DOROTA,ZAJĄC,10-06-1997
LENA,WIESŁAWA,OSKWAREK,25-04-1988
ELŻBIETA,MARIA,SACHARUK,03-04-2024
MARIA,MARTA,GŁASZCZAK,30-12-1983
MAJA,MAŁGORZATA,SAJEWSKA,29-01-1929
EWA,TERESA,CHRZANOWSKA,18-10-2014
AGNIESZKA,MARIA,PÓRZECKA,17-07-1943
AGATA,MONIKA,GERUS,11-01-1988
STANISŁAWA,MAGDALENA,ZABOROWSKA,14-11-1960
IWONA,GRAŻYNA,OPARZELAK,20-04-1975
EWELINA,WERONIKA,DZIARMAGA,05-10-1924
NATALIA,MARIA,DRATH,27-06-2006
EDYTA,TERESA,MARCJAN,01-09-1982
GULNAR,MAGDALENA,SICIAK,10-05-2012
DANUTA,ŻANETA,LEMPART,26-05-1961
ANNA,GRAŻYNA,MACHAŁA,11-08-1931
WIKTORIA,IRENA,CZAJKA,23-05-2000
MARIIA,KAROLINA,PANEK,15-07-1953
PAULINA,ANNA,GWIŻDŻ,27-02-1988
ILONA,HELENA,ĆWIKLEWSKA,30-04-1967
JADWIGA,ALEKSANDRA,MIERZWA,11-11-2019
JULIA,MARIA,RYCZKOWSKA,03-07-1988
VIKTORIIA,AGNIESZKA,SOWA,01-02-2011
AGNIESZKA,ANNA,KACZAŁA,18-03-2000
MARTA,JUSTYNA,CHMIELEWSKA,18-12-1971
EMILIA,RÓŻA,STOŁOWSKA,15-12-1981
MONIKA,BOGUMIŁA,KOSIERADZKA,06-03-1985
ANNA,ZOFIA,PSHENYCHNOVA,31-07-1964
ZOFIA,MAGDALENA,CIERNIAKOWSKA,06-06-1962
JOANNA,WERONIKA,WERYSZKO,17-01-2000
JOANNA,GABRIELA,KRZYŻELEWSKA,07-01-1988
ANNA,JADWIGA,OLESIŃSKA,17-06-1946
HELENA,ANTONINA,GRYT,09-08-1961
AGNIESZKA,MAGDALENA,CHRZANOWSKA,07-01-1984
IRENA,ANNA,ROZESŁANIEC,11-10-1987
KATARZYNA,BOGNA,JURECZKO,30-03-2017
ANNA,HENRYKA,JARZYNA,16-06-1934
MARTYNA,DEMILADE,DWORAK,18-09-1933
STEFANIA,GABRIELA,MATUSZEWSKA,17-01-2005
SOFIJA,ZOFIA,KAIM,21-03-1971
URSZULA,MAGDA,SŁOTWIŃSKA,04-11-1999
ADRIANNA,IRENA,STRZAŁKOWSKA,07-02-1991
BOGUMIŁA,JADWIGA,KOŚCIUSZKO,26-10-1975
ANNA,KATARZYNA,MATYS,21-07-1951
KAROLINA,BARBARA,CIEŚLAK,01-09-1987
ANNA,BARBARA,MIKA,30-05-2008
ILONA,LILIANA,KACZOROWSKA,19-08-1967
YULIIA,BARBARA,RUTKOWSKA,05-07-1985
ANGELINA,MARIA,BARAN,20-08-1978
NATALIA,MARIA,SKIBA,25-11-1964
KORNELIA,JOANNA,KUŹMICKA,19-12-2008
WIOLETA,KAZIMIERA,FILIP,12-01-2018
IGA,ALINA,RÓG,01-01-1996
WERONIKA,BOŻENA,WOZNICA,22-08-1960
SYLWIA,AGNIESZKA,DZIĘCIOŁ,29-01-1952
ANETA,BARBARA,MILANOWSKA,29-04-1956
ELŻBIETA,CZESŁAWA,DYŚ,17-08-1935
OLIWIA,KATARZYNA,DREWNIAK,18-06-1998
EMILIA,AGNIESZKA,RYKOWSKA,27-02-1955
ZUZANNA,LENA,TEODORCZYK,23-12-1959
ZOFIA,MARIA,OPOLSKA,26-08-1995
BARBARA,HANNA,SUGIER,15-09-1997
BARBARA,ELŻBIETA,PEPLAK,17-11-1972
WIESŁAWA,SYLWIA,DAMNITZ,01-03-1940
HELENA,BARBARA,PLESZKO,27-06-1946
SYLWIA,MARIA,BORECKA,22-01-2009
INA,ELIZA,PISKOROWSKA,23-06-2022
KAZIMIERA,HELENA,RADUJ,30-09-1996
MARIE,AGNIESZKA,ZIÓŁKOWSKA,04-11-1931
HELENA,KATARZYNA,ROLKA,05-11-1992
AGATA,ANNA,PONIKWIA,26-06-1990
AGNIESZKA,BEATA,DĄBROWSKA,27-03-1994
MARCELINA,MARIA,PŁATEK,24-01-1959
ZUZANNA,MARIA,OBRYCKA,21-09-1989
ALICJA,ELŻBIETA,RAMOTOWSKA,16-04-1963
JOLANTA,BOŻENA,ROSTOTSKA,18-09-1963
KRYSTYNA,WIESŁAWA,MOLENDA,09-03-1961
KRYSTYNA,KORNELIA,KOVBYCH,01-08-1977
NATALIA,PATRYCJA,STOLTMAN,21-08-2011
ANNA,TERESA,NOWAK,02-07-1989
SYLWIA,ANNA,OBSZARSKA,25-04-1980
EMILIA,ALICJA,BEDNARCZYK,02-02-1949
MAGDALENA,MARIA,BARTELA,07-03-1994
BARBARA,HANNA,SUCHODOŁA,16-09-1947
PATRYCJA,DAGMARA,STĘPIEŃ,06-12-2022
AURELIA,MAŁGORZATA,KOŁODZIEJ,02-03-1970
MAŁGORZATA,MAGDALENA,KOSZAL,02-09-2009
MARTA,KINGA,KNAPIK,30-12-2011
LILIANNA,ANNA,MURAWSKA,10-12-1949
ANNA,DOROTA,CZARNUSZEWICZ,01-02-2007
TERESA,MARIA,TRUBCHANINOVA,30-01-2008
MAGDALENA,HELENA,KAŁWA,18-02-1931
KAROLINA,KRYSTYNA,DULEPSKA,07-11-2019
SVITLANA,MARIA,ŚWIETLIK,23-03-1961
ANNA,JANINA,POZNAŃSKA,08-04-1971
ZOFIA,KRYSTYNA,KOWALEWSKA,20-08-1998
BOŻENA,NICOLA,GŁÓWCZYŃSKA,07-11-1948
VIRA,MARIA,DĄBROWIECKA,12-04-2006
AMELIA,ELŻBIETA,OBORZYŃSKA,21-12-1942
JADWIGA,JOLANTA,DRWĘCKA,01-01-1978
RENATA,MAŁGORZATA,SOWIŃSKA,03-03-1929
IWONA,JOLANTA,WELTER,02-12-1978
MIA,IZABELA,BARAN,05-10-1989
PAULINA,BOGUMIŁA,ŚWIĄTEK,23-01-1969
GRAŻYNA,EWA,ADLER,11-11-1989
SANDRA,MARIA,SUCHA,15-02-1941
WANDA,ANNA,NAŁĘCZ-MOSZYŃSKA,08-07-2008
ALEKSANDRA,ELŻBIETA,KUCHARSKA,26-07-1962
LIDIA,AGNIESZKA,ŁOZYK,29-10-2006
ANNA,ZOFIA,BARAŃSKA,01-04-1995
EWA,ANNA,JAKÓB,30-06-2003
EMILIA,MONIKA,WITOS,11-02-1973
ROKSANA,EWA,ŚWIĄTKIEWICZ,19-07-1963
ANETA,KRYSTYNA,FEDKOVYCH,22-06-1987
DARYNA,MARIA,POŁOM,23-11-2019
HALINA,OLIWIA,GOLAŁ,27-05-2015
JUSTYNA,RÓŻA,PAWŁOWSKA,02-04-1998
JULIA,ANNA,RADZIEJEWSKA,25-02-2018
ELŻBIETA,ZOFIA,SOBIERAJSKA,13-08-2014
STANISŁAWA,ANNA,ZAJĄC,29-03-1950
ANNA,ANNA,PACH,07-06-1924
DANUTA,WERONIKA,KANIA,09-07-1941
ELŻBIETA,MICHALINA,MATEREK,11-09-1981
HALINA,BOŻENA,TOBOLA,15-04-1993
WIKTORIA,MAŁGORZATA,SZCZYPKOWSKA,16-02-1980
NATALIA,ZOFIA,KRÓL,21-05-1930
ANNA,IRENA,ANISIMOWICZ,11-07-1995
BEATA,ZOFIA,SZUMAL,05-09-1948
DARYNA,MAGDALENA,OKOŃSKA,02-04-1936
JANINA,STANISŁAWA,KOBUS,15-10-1980
ANNA,JANINA,BARZYCKA,06-05-1986
WIKTORIA,EWA,BUCHALIK,20-04-1989
EDYTA,CECYLIA,SZCZEŚNIAK,09-10-1995
LARYSA,MONIKA,KAROLAK,02-02-1980
KATARZYNA,KATARZYNA,REPEĆ,09-12-1949
KAROLINA,BARBARA,ZĘBALA,16-01-2024
WALENTYNA,IRENA,JASIŃSKA,30-07-2002
ALDONA,MARIA,KOZIARA,23-12-1968
OLGA,MAGDALENA,ŻOR,04-04-1954
YEVA,MARZENA,ZUBOWICZ,30-01-1955
KAMILA,MARIA,MERKULOVA,01-08-1953
MARLENA,EWA,KIERKLO,14-04-1988
NATALIIA,ALINA,KNAPIK,06-05-1945
NICOLE,HANNA,KOLASA,21-03-2002
JAGODA,KRYSTYNA,WĄŻ,28-07-2015
MAGDALENA,KATARZYNA,NAWROCKA,16-12-1964
BOŻENNA,ZENONA,SOŁEK,23-01-1936
HALINA,JULIANAH,ZARZYCKA,07-11-1938
BEATA,MARIA,BURZAWA,07-05-1939
ZUZANNA,TERESA,SYSYN,17-06-2003
MARCELINA,EWA,CHUDZIK,04-04-1982
ARLETA,EWA,BALCER,08-12-1971
JUDYTA,JADWIGA,ADAMOWICZ,20-06-1935
KAMILA,IZABELA,WINKLER,24-09-1957
NATALIA,BARBARA,GRAD,27-06-1977
IRYNA,KRYSTYNA,ABDURAKHMANOVA,24-06-1971
MONIKA,KLAUDIA,MAJEWSKA,06-07-1964
JOLANTA,BOŻENA,NOREK,08-08-1993
ANNA,ANNA,SZYMKOWIAK,28-11-1930
NATALIIA,WANDA,KLUCZEK,14-11-2021
NADIIA,NATALIA,WEPRZĘDZ,15-01-1971
MARLENA,ZOFIA,SURÓWKA,18-06-1930
KINGA,BOŻENA,MOZDYNIEWICZ,10-02-1937
URSZULA,EWA,ROZUMIIKO,10-06-1991
HANNA,ANNA,KARPIAK,13-09-2016
PAULINA,MARTA,MAIBORODA,12-10-1996
DOROTA,MAGDALENA,WINNICKA,09-06-2009
GERTRUDA,IRENA,NOWAK,20-05-1990
OLGA,HANNA,KRASUSKA,02-09-1978
HANNA,EWA,TĘCZA,21-08-1955
ZOFIA,EWA,ANDRIEJCZUK,07-10-1942
KATARZYNA,MARIA,OGORZAŁEK,07-03-1991
AGNIESZKA,AGATA,GŁĄB,10-08-1938
KLAUDIA,JULITA,GALAS,06-06-2011
TETYANA,ALINA,BERENS,14-12-2016
MARYLA,MARIA,JAKUBOWSKA,15-01-1987
ANNA,ANNA,JĘDRZEJAK,19-07-1935
URSZULA,NICOLE,LODWIG,21-02-1960
GRAŻYNA,MAŁGORZATA,KOZŁOWSKA,22-10-1952
AGATA,MAŁGORZATA,CZŁAPA,31-12-1925
ELIZA,WIKTORIA,BLICHARCZYK,01-05-1950
DANIELA,EWA,BENSZ,15-03-1933
MAGDALENA,MARIA,HAPKA,06-02-1988
WERONIKA,JADWIGA,KIEŁTYKA,09-09-2022
ANNA,URSZULA,TUREK,21-01-2009
EMILIA,BEATA,SKOWYRA,21-09-1952
ANNA,GRAŻYNA,MAŁEK,18-12-1987
BARBARA,ALICJA,NIEDZIELSKA,22-08-1996
ZUZANNA,JOLANTA,DOBROWOLSKA,10-09-1956
WANDA,EWA,PYCKA,04-09-1996
MAGDALENA,MAGDALENA,MATUSZEWSKA,24-12-1974
KATARZYNA,KATARZYNA,SKARBOWSKA,02-08-2018
KATARZYNA,ZOFIA,NAWROCKA,01-04-1997
ANETA,MAŁGORZATA,SADOWSKA,11-09-2007
ELŻBIETA,MONIKA,SZMANIA,16-07-1993
BOŻENA,PAULINA,MOSZCZYŃSKA,05-07-1946
KRYSTYNA,AGNIESZKA,ROGALKA,01-09-1927
ANNA,VIOLETTA,JURGIEL,05-10-1930
PAULINA,KINGA,ILASZ,21-05-1937
LIDIA,ANNA,JURCZYŃSKA,29-09-1957
KAROLINA,ANNA,KOSEK,10-10-1999
AMELIA,MARIA,CIEŚLIK,26-06-1957
KARINA,PATRYCJA,SKUT,13-11-1953
JOLANTA,MAGDALENA,LIKUS,02-11-1927
JADWIGA,TERESA,SKRZEKOWSKA,18-12-1936
SYLWIA,ELŻBIETA,KOWALIK,05-09-1978
IZABELA,STANISŁAWA,ŁADNA,10-06-2014
URSZULA,KRYSTYNA,DOBROWOLSKA,03-08-2004
MAGDALENA,MIROSŁAWA,BARANOWSKA,14-05-1984
ZOFIA,KATARZYNA,TRYBA,02-05-1983
NADIIA,MARIA,ŚLEDZIŃSKA,21-03-1944
ANNA,KAROLINA,ŚWISTARA,30-03-2021
ALICJA,EWA,KOCIĘBA,29-03-1952
MAGDALENA,ZOFIA,BASIŃSKA,15-11-1925
TETIANA,KRYSTYNA,MAKOVSKA,11-09-1954
HELENA,MARIA,ZIEJA,01-09-1959
MIROSŁAWA,AGNIESZKA,HAWRYLUK,11-02-2005
YULIIA,FRANCISZKA,HAJDUGA,05-06-1998
ANNA,ANNA,HOFFMANN,11-05-2017
KATARZYNA,MAGDALENA,ROSIAK,05-01-1989
URSZULA,ANIELA,STAŃCZYK,27-02-1937
BARBARA,DANUTA,FLORKOWSKA,21-02-1926
KAROLINA,TERESA,ŁĘGOWIK,15-05-1942
HELENA,KATARZYNA,ŚCIGA,07-09-1938
NATALIIA,KATARZYNA,TRYBEK,21-04-1938
CZESŁAWA,BARBARA,SALKIEWICZ,07-07-2014
ZUZANNA,MARIANNA,ŁYSEK,30-01-1926
HELENA,KATARZYNA,FUSIECKA,08-10-1950
AGNIESZKA,MARIA,MESHKOVA,04-11-1935
PAULINA,BARBARA,WOLIŃSKA,27-03-1952
TERESA,KINGA,APKHAZAVA,07-11-1965
AGNIESZKA,BEATA,SYGNOWSKA,17-05-1939
IWONA,MARIA,WOŹNICZEK,10-03-2007
GRAŻYNA,LENA,ZYZIK,17-05-2007
BOGUMIŁA,AGNIESZKA,KOSTRZEWSKA,02-10-1981
ALEKSANDRA,MARIA,SUDAK,09-04-1971
GRAŻYNA,ANNA,MIARKA,28-11-2022
MARIA,STEFANIA,KURAL,03-09-2007
MARIOLA,KINGA,PRUSIK,10-06-1949
MARTA,ANNA,JAKUBOWSKA,05-01-1994
ELIZA,KATARZYNA,LEGIECKA,25-05-1971
MAŁGORZATA,KATARZYNA,PARDUS,12-04-1998
ADRIANA,BARBARA,GHEORGHE,03-05-1936
MARIIA,ELŻBIETA,BARTNIK,05-04-1994
NASTASSIA,AGNIESZKA,KANIA,21-06-1992
ANNA,KATARZYNA,PIEKARSKA,29-09-1939
ANNA,CECYLIA,GŁÓWCZEWSKA,29-08-1961
MARYNA,MARIA,PASZKIEWICZ,11-04-2013
LUCYNA,JADWIGA,WIĄCEK,09-09-2003
BARBARA,MARIA,NOWOSIELSKA,28-04-1930
KRYSTYNA,KRYSTYNA,JAGIELSKA,14-02-1977
KRYSTYNA,MARTA,NAKIELSKA,01-07-1953
ZOFIA,MARIA,RACZYŃSKI,09-05-1980
MARIA,JADWIGA,DOBROWOLSKA,02-09-1956
POLINA,URSZULA,ONYSHCHENKO,16-02-1931
ANNA,HALINA,MUSIEJCZUK,14-04-1935
WIKTORIA,MARIA,SIÓDMAK,08-09-2021
STEFANIA,ALICJA,KIEŁCZEWSKA,22-03-1973
EWA,BARBARA,DURAJ,02-07-1993
HALINA,ZOFIA,KRYŚ,05-07-1968
AGNIESZKA,MARIA,MARZEC,02-09-1962
ZDZISŁAWA,GRAŻYNA,SANDER,13-02-2000
WIKTORIA,WIESŁAWA,FERENC,24-03-2023
JOANNA,MAŁGORZATA,GAJEWSKA,17-05-2008
RENATA,TERESA,ISAEVA,02-07-2006
KATARZYNA,KATARZYNA,TYKHOSTUP,23-01-1961
IWONA,KAROLINA,KAZIMIERSKA,24-11-1930
ROKSANA,ELŻBIETA,TATARENKO,21-06-1963
WERONIKA,SARA,JAROSZKIEWICZ,28-05-2023
JANINA,ALICJA,SUCHECKA,14-05-1940
IWONA,JUSTYNA,BOGUCKA,24-07-2006
IWONA,KLAUDIA,KORZYM,11-10-2011
EMILIA,ELŻBIETA,JARZYŃSKA,07-09-1949
OKSANA,LUIZA,PTAK,15-08-1995
JADWIGA,ALICJA,IVANCHUK,06-07-2011
MARIA,HALINA,KUŚCIŃSKA,01-08-1995
MARIA,JANINA,KLIMOWICZ,09-02-1948
BARBARA,EULALIA,JANUSEK,15-08-1943
ALICJA,RENATA,KOWALCZYK,27-07-1969
JOANNA,ANNA,DOBROSZ,22-12-1967
GABRIELA,JULIA,LIGOCKA,20-02-1981
PATRYCJA,AGNIESZKA,JĘKOT,17-11-1933
JANINA,WIESŁAWA,GAJEWSKA,06-01-1935
AGNIESZKA,ELŻBIETA,LEDWOŃ,18-03-1990
ANNA,WERONIKA,PYJECKA,20-09-1994
LUCYNA,STEFANIA,LESZCZAK,06-05-1937
BEATA,BARBARA,LANDWÓJTOWICZ,01-12-1971
NATALIA,JOANNA,TONN,10-08-1961
KATERYNA,MAGDALENA,KRUSZEWSKA,16-08-1979
HENRYKA,MARIA,SULOWSKA,24-11-1983
MARZENA,EWELINA,RIZHAMADZE,08-09-1994
BARBARA,SONIA,MATUSZAK,17-09-1938
IRENA,CECYLIA,DRĄG,16-05-2000
EDYTA,MARIA,DANKIEWICZ,10-08-2000
TERESA,EWELINA,SMALEC,28-02-1981
IZABELA,MARIA,IRZYKOWSKA,14-04-1946
ZOFIA,MAGDALENA,KARCZEWSKA,25-11-1975
ALICJA,ALEKSANDRA,ZBĄSKA,23-10-1988
PATRYCJA,KATARZYNA,ŁUKOWSKA,17-12-2017
NINA,MAŁGORZATA,JASIUKIEWICZ,03-06-2003
MONIKA,MARIA,PIŃCZUK,10-04-1939
MARIA,ELWIRA,MARCINIAK,18-08-2003
KAMILA,APOLONIA,MALEC,20-12-1998
JULIA,MARIA,KULAWIK,06-12-1952
LENA,ANNA,PUSTYLNA,24-01-1974
LIDIIA,TERESA,KOSTKA,19-03-2021
HONORATA,MAŁGORZATA,FIRMUGA,25-04-1950
ZUZANNA,WIOLETA,RODAK,21-11-1969
JADWIGA,MICHALINA,BIENIEK,10-04-1948
POLA,ZOFIA,OLSZEWSKA,04-07-1945
NATALIIA,MARIA,MANTORSKA,28-04-1995
DORINA,IRENA,KRAVCHUK,05-10-1930
ANNA,MARIA,BUBICZ,17-11-2016
SYLWIA,MAŁGORZATA,WYGANOWSKA,25-02-1928
IRYNA,TERESA,MARCISZ,21-10-1928
MAJA,NATALIA,NGUYEN,24-06-1980
AGNIESZKA,MAGDALENA,MIEŃKO,17-05-1989
EWELINA,EDYTA,CIEŻAK,19-08-1975
DANUTA,ANTONINA,KOWALCZYK,10-07-1985
BARBARA,KAROLINA,SŁAWETA,07-10-1979
RENATA,MARIA,MACIEJEWSKA,29-08-1991
STANISŁAWA,MAGDALENA,SKWARKOWSKA,25-12-1948
STANISŁAWA,ALEKSANDRA,MADERA,24-07-2008
BOGUMIŁA,IWONA,PĘKSA,27-02-1967
KATERYNA,MARIA,KOZŁOWSKA,17-08-2005
AGATA,MAGDALENA,GAWROŃSKA,29-01-1969
PATRYCJA,MARIA,KAPELAK,02-05-2009
ZOFIA,MAGDALENA,PYTLARZ,31-10-1970
MARTA,ELIZA,SOKALSKA,05-01-1925
BEATA,HALINA,GAJOS,26-03-1999
ZUZANNA,JANINA,WRONA,03-02-1954
LAURA,KAROLA,KRÓLAK,30-05-2021
MARTYNA,BOŻENA,SMYK,16-01-1950
ZOFIA,BARBARA,KUTERMAK,14-12-2020
ARINA,LIDIA,NOWAKOWSKA,14-01-2018
MARIOLA,AMELIA,ADAMEK,24-05-1988
OLIWIA,BEATA,LECHOWSKA,03-07-1932
HENRYKA,MARIA,BULAKH,07-06-1968
KATARZYNA,EWA,PUCEK,11-10-1952
OLIWIA,MARIOLA,RACIBORSKA,10-11-1975
BARBARA,MARIA,WOJTALAK,08-03-1943
GRAŻYNA,JOANNA,KRĘŻEL,10-05-1963
WIKTORIA,GRAŻYNA,MIERA,31-08-1995
NIKOLA,MARIA,PARTYNIEWICZ,09-02-2015
NATALIA,JADWIGA,KULAKEVYCH,06-08-1995
ZLATA,AGNIESZKA,SIKORA,01-06-1967
MAŁGORZATA,AMELIA,MOSKOVETS,20-09-1977
AGATA,ALEKSANDRA,KARPUĆ,04-04-1966
DANUTA,AGATA,ROKITA,19-12-1995
EDYTA,KAZIMIERA,NOWAKOWSKA,29-07-1992
GRAŻYNA,KATARZYNA,ZUBEL,15-05-2000
AGNIESZKA,WERONIKA,KNAP,16-02-1990
MARZANNA,TERESA,ŻUCHOWSKA,29-04-1928
LIDIA,ELŻBIETA,PIELUCHA,26-07-2021
JULIA,KATARZYNA,WASZUT,03-02-2021
IZABELA,ELŻBIETA,WOŹNICKA,06-02-1991
URSZULA,ELŻBIETA,CZARNECKA,29-08-1948
AGNIESZKA,CELESTYNA,SKIERSKA,20-08-1953
MARTA,BARBARA,KOWALSKA,04-10-1946
SOFIIA,MARIA,RIABETS,14-12-1983
JADWIGA,BEATA,KWIECIEŃ,18-12-1974
IRENA,JOWITA,OSTROWSKA,18-05-1957
STANISŁAWA,LUCYNA,HEBDA,16-03-1992
ZHANNA,MARLENA,KULCZYŃSKA,23-02-2023
ADELAJDA,JÓZEFA,KROSNOWSKA,19-10-1965
STANISŁAWA,DANUTA,LEMAŃSKA,25-04-1944
MARZENA,MAGDALENA,KRÓL,10-09-1970
ALEKSANDRA,HELENA,MATUSZEK,24-01-1978
BARBARA,MARIA,CEL,26-08-1962
NATALIA,LIDIA,MISIAK,04-08-1942
JAGODA,TERESA,MAKSYMIUK,22-11-1991
ANNA,JOLANTA,CIESIELSKA,02-07-1952
URSZULA,MARIA,MAJGIER,04-07-1984
ANNA,TERESA,OSTAPKOWICZ,04-09-1993
ANNA,APOLLINA,KURKOWSKA,05-11-2011
KRYSTYNA,HONORATA,WIĘCEK,10-03-1988
ANNA,AGNIESZKA,KRÓL,25-02-1996
HELENA,MAŁGORZATA,KUNERT,07-01-2001
LARA,KINGA,MIKOSZEK,02-03-1992
ELŻBIETA,WIKTORIA,KOŁOMYJSKA,24-07-1947
TERESA,ZOFIA,BIENIA,15-02-1936
LENA,ANNA,NOWAKOWSKA,04-01-1926
MARTYNA,MAŁGORZATA,KACZMAREK,24-01-1937
BARBARA,MARIA,BULA,05-01-1953
KRYSTYNA,MARIA,NOSALIK,04-06-1942
MARIOLA,WIOLETA,DĄBSKA,06-11-2007
IWONA,EWA,PLATA,25-08-2006
GABRIELA,MARIA,MICHALIK,21-08-1930
MAŁGORZATA,MARIANNA,HETMANETS,20-04-1983
HANNA,EWA,LABISZ,29-11-1990
KATARZYNA,EWA,KRĘŻOŁEK,18-11-1952
MARIA,MARIA,LOTOTSKA,04-02-1966
MONIKA,MARIA,KASZUBSKA,03-03-1954
VALENTYNA,STANISŁAWA,PŁUSA,30-12-1950
MONIKA,ANNA,OLEASZ,13-02-1958
STANISŁAWA,STANISŁAWA,SZUMSKA,03-09-1994
SYLWIA,JOLANTA,RUDA,30-08-1937
PATRYCJA,MARIA,CHMIEL,27-04-1997
MARTYNA,DOROTA,CHYC-MULIK,01-11-1927
AMELIA,ZOFIA,WILKOSZ,06-11-1962
WIKTORIA,RUTA,KOTYNA,16-05-1931
DANUTA,GABRIELA,CHUDOBA,14-10-1962
RENATA,ANNA,DOMAGAŁA,10-03-2000
ELIZA,BEATA,KORCZ,19-10-1933
SYLWIA,KRYSTYNA,FLIS,02-05-2009
ANNA,JANINA,MAKSYMOWSKA,15-11-2011
KRYSTYNA,ALEKSANDRA,SZLUZY,04-02-1952
OLIWIA,EDYTA,JANUSZ,26-03-1979
MAGDALENA,MARTA,CHYREK,25-07-1993
IZABELA,LAURA,DUBAJ,05-04-1937
MARIA,AGNIESZKA,JANTZ,20-01-1970
IRENA,BERNADETTA,CIEŚLAK,30-01-1937
ALINA,BARBARA,FOIT,06-03-1944
BARBARA,BARBARA,MAĆKIEWICZ,29-12-2010
MARLENA,MICHALINA,JACHIMOWICZ,06-10-2000
SVITLANA,MONIKA,PYSIAK,29-08-1935
PAULINA,TERESA,OSTROWSKA,19-05-2016
EWA,MAGDALENA,KAPLINSKA,04-02-1967
DANUTA,MARIA,KUFIT,10-02-1949
ANNA,URSZULA,PIEKARSKA,20-11-1963
STANISŁAWA,MAGDALENA,KOSNOWSKA,23-10-1941
MARIIA,SYLWIA,JUREK,04-05-1935
ZOFIA,DANIELA,CHIFAMBA,22-04-1997
YOVITA,HENRYKA,GAWRYŚ,09-12-2011
LESIA,ADRIANA,KACZMARSKA,04-08-1951
KLAUDIA,MARIA,GROCHOWSKA,12-11-1974
BEATA,HANNA,BĘBAS,20-02-1928
KORNELIA,MONIKA,SKIERSKA,20-06-2001
EWA,MAGDALENA,SZCZOTKA,19-11-2013
BOŻENA,MARIA,SUSLA,02-02-1965
KATARZYNA,HALINA,MARCZAK,01-03-1997
TERESA,MARIA,KAŁUŻA,22-03-1983
MARZENA,MICHALINA,KĘSICKA,01-12-1934
IRENA,ANETA,ŁAWNICZAK,18-11-1997
MARTA,MARTA,KAPKA,03-11-1979
EWA,WANDA,OLEJNICZAK,28-04-1982
LUIZA,DANUTA,RYNDAK,02-02-1927
STANISŁAWA,HALINA,ZIELIŃSKA,30-10-2018
NATALIA,MAŁGORZATA,WASILEWSKA,17-02-2011
MAGDALENA,JADWIGA,STOLARSKA,12-06-1953
MAGDALENA,MARIA,FRYMUS,11-11-2001
HANNA,ANNA,DOMINOWICZ,09-05-1984
RENATA,TERESA,JĘDROSZKA,22-11-1975
NASTIA,URSZULA,NIEDZIŃSKA,11-11-1938
AGNIESZKA,ZUZANNA,SZEWCZYK,26-04-1942
KAROLINA,MARIA,CZEPIEL,17-05-1947
ILONA,SARA,ROZIEL,14-08-1940
LILIIA,BOGUMIŁA,LAMBERT,13-02-1998
KRYSTYNA,JOLANTA,KAŁUŻA,16-06-1975
BALBINA,DAGMARA,KIDA,02-06-1973
MONIKA,KAZIMIERA,HOGA,01-02-2009
TERESA,WŁADYSŁAWA,PANCERZ,10-09-1997
ANNA,EWA,GOSIEWSKA,20-06-2011
MARIIA,MARIA,CHARA,05-06-1986
ZUZANNA,ZOFIA,KUCABIŃSKA,19-08-1988
MARTA,TATIANA,GÓRALCZYK,26-02-1957
ALEKSANDRA,MARIA,WĘGRZYN,27-09-1988
LIUBOV,MAGDALENA,PACZKOWSKA,24-06-1968
MARIA,MARIA,MIKA,14-11-1984
EMILIA,AGNIESZKA,MAJER,04-08-1974
BEATA,JOANNA,ZBIROWSKA,12-10-1925
OLENA,MARIA,TRELA,04-08-1976
MARTYNA,MARIA,KHALIMONCHUK,29-10-1945
ALINA,PAULINA,BAGINSKA,09-04-1967
GABRIELA,WIOLETTA,KRAWCZUK,02-07-1972
MAŁGORZATA,LUCYNA,BARSKA,09-06-2000
JOLANTA,KATARZYNA,CELUCH,27-06-1926
PATRYCJA,ANNA,ZMUDZINSKA,07-01-1944
GRAŻYNA,MARIA,ANUSZKIEWICZ,19-09-2019
GABRIELA,NATALIA,BOREK,26-10-1975
DANUTA,ELŻBIETA,TUZIMEK,07-12-1990
ALICJA,CZESŁAWA,KORZENECKA,31-10-1931
BARBARA,BARBARA,MAŁYSKA,03-05-1935
AGNIESZKA,ELŻBIETA,OSTROWSKA,05-02-2003
ANNA,LUDWIKA,WYSTYRK,18-03-2000
EWA,REBEKA,NAGADOWSKA,16-12-1942
MAŁGORZATA,MONIKA,CZAPIEWSKA,22-04-1973
MARIA,MARIA,MICHALAK,18-04-1994
NATALIA,ANNA,RUTECKA,24-02-1934
BARBARA,KINGA,KUŹNICKA,22-09-2001
PATRYCJA,LIDA,MIESZCZAK,17-04-1964
STANISŁAWA,MARLENA,STAROWICZ,02-12-1954
AGATA,ANNA,RODRIGUES,23-09-1980
MARIA,MARY,MYSYSZYN,08-02-2001
ANNA,KRYSTYNA,KRYŚ,24-11-1966
HELENA,EMILIA,NIEDZIELSKA,24-02-1989
MAJA,HELENA,TYL,19-10-1924
ZUZANNA,ILONA,URBAN,22-04-2003
SYLWIA,MAGDALENA,TUŁAK,19-03-1948
