PIERWSZE_IMIĘ,DRUGIE_IMIĘ,NAZWISKO,DATA URODZENIA
MAREK,BOGUSŁAW,MIASNIKOV,14-02-1941
ADAM,WIESŁAW,STRĘG,01-12-2004
MIECZYSŁAW,JULIAN,JASZCZUK,04-08-2009
MYKOLA,BOŻYDAR,STACHYRA,03-02-2013
MARIAN,LUCJAN,GRABARCZYK,14-12-2014
LESZEK,ADAM,HANNIBAL,15-01-1927
MARCEL,PIOTR,SZYMIK,25-08-2000
DARIUSZ,PAWEŁ,BEDNARSKI,09-09-2016
ALEKSANDER,TOMASZ,ŻAK,19-02-1989
HORST,MIECZYSŁAW,TROSKO,14-01-1955
MATEUSZ,MARCIN,STRZELCZYK,14-12-2002
ANDRZEJ,RYSZARD,MAZIAK,16-11-1943
AGAJAN,ZDZISŁAW,MAŃKA,15-03-1979
STANISŁAW,GRZEGORZ,PIASECKI,04-05-1927
KAROL,WOJCIECH,WOYCZIKOWSKI,08-01-2012
RADOSŁAW,JAN,FERENS,29-10-1960
MAKSYMILIAN,MICHAŁ,ŁAPACZ,08-01-2005
PAWEŁ,ŁUKASZ,AUGUSTYNIAK,16-01-1933
ILLIA,WOJCIECH,PASTERNAK,27-06-2000
TADEUSZ,ADAM,BRYLSKI,31-05-1961
FILIP,WACŁAW,CZAJA,22-12-1924
STANISŁAW,HILARY,ŚMIEJCZAK,12-03-1939
MARCIN,JÓZEF,PALYHA,20-08-1995
SERHII,GRZEGORZ,ŁYSIAK,26-12-2006
ILYA,KAZIMIERZ,PUKIŚ,02-04-1965
ANTONI,ADAM,PAWŁOWSKI,13-06-1951
TOMASZ,ALBERT,CENTKOWSKI,30-12-1985
SŁAWOMIR,JAN,HOLC,26-02-1934
KAZIMIERZ,WOJCIECH,MARGALUS,13-07-2003
JÓZEF,ADAM,KAMIŃSKI,26-02-1994
JAN,RYSZARD,ORZECHOWSKI,15-07-1963
ŁUKASZ,PAWEŁ,BAJEK,25-04-2023
VADYM,JAN,RUTKOWSKI,09-11-1977
PAWEŁ,JAN,GOŁATA,17-10-1962
WIESŁAW,WOJCIECH,NOWAKOWSKI,15-03-2021
WOJCIECH,WOJCIECH,URBANIAK,01-07-1979
KORDIAN,ZBIGNIEW,SOŁTYSIAK,10-12-1992
KRZYSZTOF,ZYGMUNT,FUTYMA,02-04-1995
ANTONI,MICHAŁ,DYMOWSKI,30-08-1934
ZBIGNIEW,FRANCISZEK,OGIŃSKI,01-07-2011
MAKSYM,MAREK,PAZERA,09-12-1939
HENRYK,RAFAŁ,BOROWIEC,17-06-1960
JAROSŁAW,TADEUSZ,LEŚNIEWSKI,06-03-2007
MIŁOSZ,MIROSŁAW,RUSZKOWSKI,26-12-1940
STANISŁAW,PIOTR,STANKIEWICZ,21-08-1940
ARTEM,JAN,HUNEK,29-03-1980
PATRYK,ZDZISŁAW,GRYŃ,12-07-1959
MARCEL,EMILIAN,SZELĄG,08-08-1949
SZYMON,TADEUSZ,WASZKIELIS,13-11-1937
JÓZEF,JÓZEF,KUTNIEWSKI,17-07-1950
STANISŁAW,HENRYK,KRZYKAŁA,29-08-2023
ADAM,JAN,LUDEF,04-01-1960
RADOSŁAW,DAWID,KRZYWDA,15-05-1987
MARCIN,ANDRZEJ,WALCZAK,16-03-1929
JAN,FRANCISZEK,WIŚNIEWSKI,05-05-1945
MATEUSZ,JERZY,FUDYMA,25-08-1999
RAFAŁ,GRZEGORZ,KONIECZNY,16-08-1927
MICHAŁ,SZYMON,FIJAŁKOWSKI,02-11-1948
STANISŁAW,ŁUKASZ,BOIKO,22-06-1997
EUGENIUSZ,MARCIN,SADZYŃSKI,21-05-2018
MARIAN,TADEUSZ,SENDŁAK,28-01-1928
JAKUB,DARIUSZ,KRÓTKI,22-05-2016
ZDZISŁAW,STANISŁAW,KOWALIK,12-11-1938
MARCIN,PAUL,SZAFRAŃSKI,17-02-2020
YURII,RAFAŁ,OPYDO,08-01-1985
JAN,CEZARY,BARTKOWSKI,19-06-2011
BERNARD,EVARISTO,DZIADEK,28-07-1977
OLIVIER,KAZIMIERZ,HOFMAN,28-04-1971
LIAM,JAN,DZIEŃKOWSKI,22-02-2021
YURII,MARCIN,LUZAR,27-11-1994
JĘDRZEJ,WIESŁAW,DRÓŻDŻ,07-06-2017
DARIUSZ,PIOTR,PRUŚ,26-09-1985
TOMASZ,RYSZARD,KOWALSKI,31-10-2003
OLEKSANDR,JAN,DOROŻKO,09-09-1983
WALDEMAR,ANTONI,WOLSKI,31-03-2014
RYSZARD,JAKUB,BORYS,15-02-1939
STEPHAN,MARIAN,LIPIŃSKI,21-07-1964
ADAM,LECH,GRUCA,12-01-2010
SIMON,JERZY,SZEFER,30-12-2008
KACPER,JAKUB,SIKORSKI,30-09-1978
ADRIAN,SZCZEPAN,KULPA,27-06-1961
IHOR,PIOTR,GRALA,27-01-1979
YAROSLAV,MAREK,PARSZEWSKI,23-07-2023
MATEUSZ,RAFAŁ,RAK,31-08-2013
MICHAŁ,EDWARD,MILECKI,17-04-1947
SEBASTIAN,BOGDAN,MICHALIK,26-12-2011
PAWEŁ,MIŁOSZ,MICHALIK,11-12-1989
ARKADIUSZ,TOMASZ,DUTKIEWICZ,14-08-1935
OLEKSANDR,JONATAN,KONOBROCKI,15-05-1949
PRZEMYSŁAW,STANISŁAW,SWOROWSKI,02-05-1941
WIESŁAW,FRANCISZEK,WŁODARCZYK,29-11-1976
SEBASTIAN,MICHAŁ,ZABIERZOWSKI,15-11-1983
MAREK,EDMUND,KAŁUSKI,26-10-1990
PILIP,NORBERT,ŻUKOWSKI,06-11-1953
TYKHON,PIOTR,PIECZUR,30-05-1924
ARKADIUSZ,EDWARD,PAWLICZEK,13-10-2005
MIKE,MARCIN,SZUBART,29-01-2009
MICHAŁ,CHRISTOPHER,LEOPOLD,21-08-1989
MATEUSZ,KAROL,KĄKOL,04-02-1975
JERZY,ZYGMUNT,GIEMZA,04-08-2012
ARKADIUSZ,ŁUKASZ,LENART,04-03-2009
LUCJAN,ADAM,KOLIŃSKI,12-10-1982
PIOTR,PAWEŁ,TURSKI,15-08-1988
ANDRZEJ,KACPER,FIGIELA,29-04-1972
BARTŁOMIEJ,ZDZISŁAW,CHOJNACKI,11-01-1971
WIKTOR,ŁUKASZ,STRÓŻYK,15-11-1986
DAWID,MATEUSZ,KMINIKOWSKI,08-11-2003
ARTUR,STANISŁAW,ZHUROVSKYI,20-10-1999
ANDRII,STEFAN,GUTKOWSKI,22-10-1952
JÓZEF,PAWEŁ,GAŁASZKIEWICZ,24-07-1959
GAVRIEL,KACPER,ŻAK,08-05-2021
PRZEMYSŁAW,JAN,KOWALSKI,20-01-1978
FILIP,SŁAWOMIR,SZTANDAROWICZ,04-08-1972
ANDRZEJ,TADEUSZ,MIERZEJEWSKI,30-09-1953
WOJCIECH,ŁUKASZ,FURMAN,19-01-2009
STANISLAV,GRZEGORZ,PAWELCZYK,12-08-1936
MARIUSZ,JÓZEF,BRZUSKA,26-12-2001
ALAN,SYLWESTER,SOPOTNICKI,03-03-1933
JACEK,PIOTR,CZERWIEC,02-09-1965
JERZY,JAN,POKHREL,27-08-1991
WIESŁAW,ADOLF,GRZESZCZYK,10-02-1925
MYKHAILO,GRZEGORZ,KOSTYK,20-04-1945
RADOSŁAW,LEON,CIESIELSKI,23-11-1951
MAKSIM,MIKOŁAJ,ZIĘTARSKI,19-06-1990
MAKSYMILIAN,JAN,KOPEĆ,16-01-1971
MARIUSZ,ADAM,GROCHOWSKI,29-11-2006
PENGFEI,PIOTR,ŚWIDER,18-04-1950
MICHAŁ,MAREK,KOŁAKOWSKI,22-04-1994
JAROSŁAW,DAWID,BARANIECKI,29-12-2005
ANDRZEJ,JAN,STRĄK,18-11-1996
MARCIN,WOJCIECH,WIECZOREK,07-05-2001
WIKTOR,JACEK,SZCZEŚNIAK,16-06-1952
MARCIN,ROMAN,RUDZIK,17-10-1997
CEZARY,MAREK,SCHULZ,19-02-1979
JAN,FRANCISZEK,BUSSA,07-02-1931
MAREK,ZDZISŁAW,ŁYCZEWSKI,19-05-1982
DMYTRO,CZESŁAW,MAKSELON,01-11-1982
SŁAWOMIR,CEZARY,SŁOWIK,26-02-1983
DAWID,ZBIGNIEW,NOWAK,15-06-1928
ALEKSANDER,JAN,JESCHKA,19-12-1951
FILIP,TADEUSZ,LINCZEWSKI,24-11-1975
WITOLD,RAFAŁ,KORDULASIŃSKI,12-01-1991
ANDREW,ANDRZEJ,GÓRSKI,06-03-1928
MARIUSZ,DIONIZY,STRZEBRAKOWSKI,26-12-1996
KACPER,STEFAN,LUTKIEWICZ,19-10-2015
DMITRO,BENEDYKT,MAŁEK,11-07-1951
DOMINIK,JAN,KIKOSICKI,10-01-1965
BERNARD,KRZYSZTOF,KRAUSE,14-11-1968
NIKODEM,ROBERT,KOVAL,06-06-1931
ALEKSANDER,TADEUSZ,KALISZ,10-10-1953
MATEUSZ,TOMASZ,ZIÓŁKOWSKI,19-05-1983
KRZYSZTOF,DARIUSZ,RAJCZYK,06-01-1978
JULIAN,ANDRZEJ,CZAJKOWSKI,11-04-2005
PAWEŁ,MARCIN,WAWRZASZEK,18-11-2022
JAKUB,WIKTOR,KOSTKA,01-03-1995
ARTUR,MATEUSZ,KACZOR,17-01-1974
MARIUSZ,PAWEŁ,DUMAŃSKI,20-10-2008
ADAM,PIOTR,SOSNOWSKI,13-11-1989
MARIAN,JANUSZ,GIEWON,13-01-1927
LESZEK,JAN,NOWICKI,30-04-1978
PIOTR,PIOTR,TOMKIEWICZ,19-08-1988
PATRYK,MICHAŁ,KRUCHOK,03-04-2012
FILIP,IGNACY,SOCHA,02-09-1953
SŁAWOMIR,RYSZARD,FUCHS,14-02-2009
ADAM,ANDRZEJ,SIERGIEJ,29-07-2002
BOGDAN,MICHAŁ,PAŁYS,11-09-1959
DAWID,JAN,CIESIELSKI,02-08-1949
KACPER,ADAM,RAKOCIŃSKI,19-07-2003
NATAN,JAKUB,WIECHETEK,29-09-1977
ROBERT,ANDRZEJ,KRASZKIEWICZ,21-12-1966
PRZEMYSŁAW,JACEK,NIEDŹWIEDŹ,08-08-1985
BARTŁOMIEJ,MAREK,MARTSON,04-08-2022
JAN,JÓZEF,GARUS,15-05-2023
DOMINIK,MARIAN,SKÓRA,22-03-1990
PATRYK,TOMASZ,BANAŚ,23-04-2015
MATEUSZ,PIOTR,ANDROSHCHUK,31-07-1951
TADEUSZ,RYSZARD,KRZYŻOSTANIAK,09-11-1974
WOJCIECH,NATAN,NGO,10-06-1927
DARIUSZ,DANIEL,PŁONKA,01-03-1949
ANDRIY,ROMAN,STEFAŃSKI,29-10-1987
MARIUSZ,HENRYK,HAWRO,03-08-2004
STANISŁAW,ANDRZEJ,STANKOWIAK,01-09-1955
JERZY,SZYMON,GRZESIAK,25-04-1962
PIOTR,MACIEJ,MATUSZEWSKI,17-07-1938
KRZYSZTOF,PIOTR,KIRYLAK,25-08-1956
RADOSŁAW,JAKUB,SEVASTIANOV,14-11-1947
JERZY,TOMASZ,JÓRKOWSKI,28-04-1936
KRZYSZTOF,JAN,ANUSZKIEWICZ,07-01-1996
MARCIN,PAWEŁ,ZABROCKI,07-01-2008
DAWID,STANISŁAW,ZNAMIROWSKI,12-02-1981
MAREK,PIOTR,KOZA,06-09-1942
SŁAWOMIR,CEZARY,OBRĘBSKI,09-08-2023
ADAM,MAKSYMILIAN,CHOJNACKI,19-01-1940
MACIEJ,PIOTR,LASOŃ,19-08-1999
KRYSTIAN,ALDO,KURKOWSKI,05-08-2011
ANDRZEJ,PAWEŁ,ŚMIERZCHAŁA,11-08-1955
OSKAR,ADAM,BŁOŃSKI,19-08-2022
JĘDRZEJ,JULIAN,JAŻDŻ,16-04-1933
KRZYSZTOF,JAN,KIERZKOWSKI,16-04-1973
WŁADYSŁAW,GABRIEL,STEMPEL,24-01-1931
BRONISŁAW,SZCZEPAN,LUCHKA,03-04-1957
WIESŁAW,LESZEK,FICHTEL,22-01-1937
SZYMON,MARIUSZ,ŚLEDŹ,22-04-2021
MARCIN,ARKADIUSZ,MARCINKIEWICZ,23-09-1974
DANIEL,KRZYSZTOF,BUJNICKI,07-01-2024
KAROL,ANTONI,POPIAŁO,27-11-1981
MAREK,GRZEGORZ,DĄBROWSKI,11-08-2019
ADRIAN,MICHAŁ,ZIMOŃSKI,02-03-1972
BŁAŻEJ,FRANCISZEK,DYDAK,31-01-1959
FRANCISZEK,ANDRZEJ,TALAR,23-02-2013
KAROL,JERZY,POŁUDNIAK,20-01-2007
MYKOLA,BOGUSŁAW,ROTER,20-04-1954
ANDRZEJ,BERNARD,MACHOWSKI,30-01-1984
FILIP,MARIAN,SŁODZIAK,19-03-2007
STEFAN,KRZYSZTOF,KRUPA,05-07-1951
ALEKSANDER,KAROL,LABA,16-01-2020
PIOTR,MAREK,ŁUBKOWSKI,24-07-1961
STANISŁAW,EDWARD,SZCZECINA,19-12-1999
GRZEGORZ,MAREK,CZERMIŃSKI,09-03-1949
DAWID,TOMASZ,DUBIEL,01-09-1966
ZBYSŁAW,SZYMON,KRAVETS,24-05-1952
DAWID,RAFAŁ,SKORZYBÓT,15-10-1977
ADAM,PAWEŁ,ZABROCKI,08-11-2019
ANTONI,DARIUSZ,DYMOWSKI,26-12-1980
WIESŁAW,ZYGMUNT,STĘPIEŃ,14-05-1940
PAWEŁ,FRANCISZEK,WÓJTOWICZ,17-04-1942
JACEK,GRZEGORZ,EFFENBERG,30-03-1969
JAROSŁAW,MARCIN,ADAMOWSKI,13-01-1958
PIOTR,KRZYSZTOF,KOWALSKI,29-05-1927
DAMIR,PAWEŁ,BIAŁEK,10-01-1937
RAFAŁ,JÓZEF,CHARCZUK,03-09-1945
HUBERT,IULIAN,WĄS,31-01-2002
ŁUKASZ,HENRYK,SOŁTYSIAK,04-04-1969
LESZEK,KAZIMIERZ,OLEJNIK,02-10-2015
ARKADIUSZ,RYSZARD,STRUK,24-02-2018
ALEKSANDER,KACPER,KOZIARCZYK,14-05-1974
TADEUSZ,WIKTOR,HAPONIK,17-01-1990
TEODOR,PAWEŁ,LECHNA,11-10-1939
ULADZIMIR,RADOSŁAW,PYRZEWSKI,29-10-1966
ARKADIUSZ,TOMASZ,RADZIKOWSKI,08-10-2023
EUGENIUSZ,ZYGMUNT,BARTNIK,11-10-1980
ROMAN,KACPER,NAWIEŚNIAK,17-08-1936
ERYK,STANISŁAW,NIEWIADOMSKI,09-07-1938
JULIAN,IRENEUSZ,BORCHERT,10-09-1952
VITALIY,JÓZEF,MASŁOWSKI,23-11-1980
YEHOR,JÓZEF,ŻYGADŁO,25-10-2009
JANUSZ,JAROSŁAW,IMIOŁCZYK,02-07-1948
ANDRZEJ,PIOTR,CHUDZIK,29-09-1975
WIKTOR,PIOTR,SEMENIUK,09-01-1991
IVAN,JAN,MILCZEWSKI,07-03-1950
SZYMON,WŁADYSŁAW,WIELGOSZ,20-12-1928
ANDRZEJ,PAWEŁ,ZAWADZKI,14-07-1940
MAREK,MARIAN,KOKOSIŃSKI,24-07-1949
IHOR,RAFAŁ,PASTEWKA,16-08-1990
VOLODYMYR,KAMIL,ROSIAK,30-05-2018
MATEUSZ,JÓZEF,PALOMO,25-01-1956
ZBIGNIEW,ŁUKASZ,PISOTSKYI,16-10-2004
JAKUB,MICHAŁ,WĘGLARZY,29-06-1973
KRYSTIAN,PAWEŁ,CZEMBOR,07-04-2003
MICHAŁ,PIOTR,STĘPIEŃ,25-05-1975
FRANCISZEK,BOLESŁAW,JURCZAK,27-10-1947
SZYMON,TADEUSZ,GOŁĘBIOWSKI,28-01-1985
WACŁAW,JANUSZ,KOWALSKI,27-05-1969
MICHAŁ,PIOTR,KRASKA,05-10-1945
RAFAŁ,ZENON,KAMIŃSKI,14-09-1950
SEBASTIAN,WOJCIECH,SARGSYAN,02-02-1943
DAWID,GRZEGORZ,MORDAL,28-04-1981
KRZYSZTOF,ROCH,ĆWIK,18-02-1965
HRYHORII,TADEUSZ,KLIMCZAK,22-03-1969
WIESŁAW,ZBIGNIEW,ROGALSKI,15-06-2010
DOMINIK,ADAM,JAWORSKI,17-09-1931
DORIAN,ADAM,DUDAŁA,20-10-2012
KAMIL,ZYGMUNT,CIUK,10-01-1999
JANUSZ,MICHAŁ,SKONECZNY,15-05-1979
ADAM,DAMIAN,CHECHUN,19-06-1979
WOJCIECH,PIOTR,POPŁAWSKI,23-01-1948
JAN,ADAM,POLANOWSKI,02-12-1926
ILIA,ROBERT,OSUCHOWSKI,26-01-1925
JERZY,ANDRZEJ,KOZICKI,30-01-2023
ALFRED,STEFAN,BASOWSKI,07-05-1963
PIOTR,GRZEGORZ,KOWALCZUK,22-04-1985
MARIUSZ,ADAM,YON,16-08-1966
MYKOLA,ANDRZEJ,GAJDA,08-06-1977
ANDRZEJ,KASIMIR,WOŹNY,19-07-2000
WENYUAN,BERNARD,PAWLAK,04-08-1983
RUSLAN,BARTOSZ,TYLKOWSKI,31-12-1933
KRZYSZTOF,MAKSYMILIAN,JAROMIN,11-09-1981
KORDIAN,STANISŁAW,MUSZELIK,07-08-1987
KAMIL,MARCIN,WĘGRZYN,13-07-1929
MARIUSZ,JÓZEF,KISTOWSKI,23-10-1958
GRZEGORZ,MARCIN,MARKAUTSOU,11-07-1931
PRZEMYSŁAW,MIKOŁAJ,CHRZAN,22-07-1950
KAROL,ANTON,DESZCZ,10-01-2014
PRZEMYSŁAW,MAREK,MARCZYK,09-12-1999
BOGDAN,HENRYK,WIESE,13-12-1970
ANDRZEJ,GRZEGORZ,MAZUR,07-03-1970
ROMAN,ARTUR,BRZECZEK,17-10-1942
ALAN,JAN,SOBECKI,26-09-1967
MIR,KAMIL,MRUK,21-01-1966
TOMASZ,GRZEGORZ,POROS,08-03-1973
ŁUKASZ,ADAM,KĄCKI,01-12-1960
KAZIMIERZ,KAZIMIERZ,RZESZOT,16-07-1963
FILIP,WOJCIECH,BRANDYS,30-08-1980
JÓZEF,ANDRZEJ,KEPKA,13-08-1932
IGOR,HENRYK,SPYCHAŁA,08-12-1962
PAWEŁ,ROBERT,KOWALSKI,10-07-1935
KSAWIER,TADEUSZ,KOWALSKI,04-05-1952
MARCIN,JACEK,ROŻEK,02-08-2014
MATEUSZ,DARIUSZ,CZUBA,23-06-1982
JANUSZ,HENRYK,TROCIŃSKI,13-11-1936
LESZEK,WIESŁAW,KROPLEWSKI,29-11-1992
JAROSŁAW,MICHAŁ,WANTUCH,17-11-1996
PAWEŁ,PAWEŁ,ZAJĄC,17-12-1975
JAROSŁAW,ANDRZEJ,KARDASZ,17-12-1980
JÓZEF,SEBASTIAN,GRATKOWSKI,15-12-1948
ARNO,JULIAN,KANARSKYI,22-03-1961
DAWID,JAN,LESZKO,21-06-2015
TYMOTEUSZ,CZESŁAW,KIEŁKOWSKI,30-08-1962
TOMASZ,ADAM,KOŁODZIEJCZYK,21-07-2012
WOJCIECH,WŁADYSŁAW,CZEKALSKI,21-10-1999
WOJCIECH,BARTOSZ,KNAPCZYK,25-06-1993
MATEUSZ,RAFAŁ,GLIENKE,22-03-1935
JACEK,WŁADYSŁAW,KOCZYK,11-03-2016
JERZY,EUGENIUSZ,GRUCA,01-10-1936
MATEUSZ,PAWEŁ,MIKOŁAJCZAK,28-06-1936
TADEUSZ,SERGIO,KACHAN,13-07-1959
HUBERT,MAREK,SICIARZ,16-04-1988
DORIAN,JOACHIM,GWAREK,11-05-1929
MAREK,TOMASZ,PIETRZYK,14-01-2017
MAREK,EMIL,MILEWSKI,17-09-2010
EDWARD,TADEUSZ,SHKARLATIUK,03-04-1939
JAN,JAKUB,HUKAŁOWICZ,18-06-1983
ANTONI,RYSZARD,VORONIUK,13-03-1955
ZBIGNIEW,JÓZEF,BOGACKI,19-06-1971
KRZYSZTOF,ANDRZEJ,SITKO,19-11-1973
ROBERT,WALDEMAR,MACIĄG,04-09-2014
KRYSTIAN,KAZIMIERZ,STADNIK,03-04-1931
MIROSŁAW,JACEK,GONDRO,23-06-1925
ANDRZEJ,ADAM,ESHKOBILOV,21-06-1950
ADRIAN,RAFAŁ,KĘDZIOR,30-03-1988
KRZYSZTOF,FRANCISZEK,RATUSHNIAK,21-06-1946
MAREK,PIOTR,BIENIASZ,03-06-1930
MAREK,HENRYK,DOBEK,19-11-1958
TADEUSZ,JANUSZ,KALĘBA,15-03-1952
ZBIGNIEW,STANISŁAW,SZULIST,13-03-1994
CZESŁAW,STANISŁAW,KAMIŃSKI,07-10-1967
SYLWESTER,PRZEMYSŁAW,FILL,12-08-1974
YAROSLAV,PAWEŁ,KRAJEWSKI,08-06-2007
EDWARD,DARIUSZ,ZAJĄC,15-03-2016
MIECZYSŁAW,PIOTR,MIKULEWICZ,31-03-1930
GERARD,ZYGMUNT,BULSKI,29-01-1953
PAWEŁ,STANISŁAW,WIECZORKIEWICZ,30-03-2012
DAWID,STANISŁAW,KEŃSKI,03-09-1983
JACEK,JAN,GORZELAŃCZYK,24-05-1996
ANDRII,STANISŁAW,PRUS,20-02-1985
JACEK,MARCIN,LIASHCHENKO,16-03-2000
SZYMON,TOMASZ,BULICZ,11-02-1965
KAROL,MACIEJ,BIRONT,02-03-1926
WŁODZIMIERZ,MACIEJ,WÓJTOWICZ,28-12-2010
ŁUKASZ,DANIEL,KUPCZYK,27-06-1983
PIOTR,ROMAN,ŚWITKOWSKI,17-08-2005
JAN,EUGENIUSZ,GMITER,06-11-1944
KAZIMIERZ,TOMASZ,SŁOWIK,12-01-1982
MATEUSZ,KAZIMIERZ,KONIECZNY,11-05-1944
KAROL,MARCIN,NIEDŹWIEDŹ,08-01-1941
TYMUR,STANISŁAW,ZIMNICKI,08-12-1946
ZDZISŁAW,MARCIN,CUDAK,21-09-1943
VLADYSLAV,SEBASTIAN,GHAZWANI,20-10-1967
PATRYK,TOMASZ,HARAST,27-10-1950
MICHAŁ,SEBASTIAN,LISIŃSKI,29-09-1958
WIKTOR,RYSZARD,MUCHA,30-10-1927
DMYTRO,BOGUSŁAW,WÓJCIK,26-10-2020
ROBERT,MARCIN,ZDROJEWSKI,22-05-1929
KRZYSZTOF,ANDRZEJ,REN,06-07-1947
ADAM,JERZY,KIEREŚ,13-02-1929
KACPER,DARIUSZ,BUCZEK,16-09-1949
ROBERT,KAMIL,ANTKOWIAK,21-10-1972
KAZIMIERZ,MARIAN,DANISZEWSKI,07-12-2002
JAKUB,ANDRZEJ,GIERLACH,31-12-1968
PIOTR,JAN,SOSNOWSKI,03-04-1961
KAMIL,WIESŁAW,MATUS,26-11-2012
SŁAWOMIR,JAN,STACHURA,19-03-1941
DANIEL,JAN,JASIŃSKI,09-06-1961
ELIA,FRANCISZEK,ANDREJCZYK,18-05-1983
TOMASZ,SEBASTIAN,DZIENNIAK,13-01-1969
JÓZEF,ALEKSANDER,BIEDRZYCKI,26-06-2001
FRANCISZEK,ROBERT,PAWLACZEK,20-09-1988
KRYSTIAN,WIKTOR,KORDA,26-05-1999
KRZYSZTOF,ADAM,MALESZKA,19-01-2023
SHINICHI,WOJCIECH,STERNAL,06-08-1990
JERZY,STANISŁAW,KONIECZNY,25-12-1984
JAKUB,JAN,TARASIEWICZ,17-11-2021
RYSZARD,PAWEŁ,BŁOCKI,10-01-1992
MARIUSZ,DANIEL,WODZYŃSKI,01-01-2018
OLIWIER,WŁADYSŁAW,PIETRZAK,18-08-1935
MIECZYSŁAW,JAN,WOŹNIAK,29-03-2008
ANDRZEJ,ANDRZEJ,MYCHKO,03-10-1935
SŁAWOMIR,ZDZISŁAW,WIERZBICKI,18-10-2003
BARTOSZ,PIOTR,HADZIK,17-02-1965
MAKSYMILIAN,SEBASTIAN,ROSICKI,23-03-1982
BARTOSZ,KRZYSZTOF,FORNALSKI,12-03-1974
MARCEL,PIOTR,GÓRNY,10-12-1951
JAKUB,PIOTR,DUDEK,23-12-1946
ARTUR,MAREK,MARECKI,13-04-2008
VITALII,HENRYK,JONECKO,06-03-1957
ARKADIUSZ,ŁUKASZ,WRZOS,09-03-2012
LEONARD,MAREK,SWATEK,17-02-1956
MACIEJ,JAN,PRYSTAIETSKYI,17-06-1998
DENIS,KAZIMIERZ,GÓRSKI,27-07-1944
ZBIGNIEW,ZDZISŁAW,BARBASIEWICZ,18-05-2014
ADRIAN,STANISŁAW,KOLEŻYŃSKI,06-05-1941
MIKOŁAJ,JACEK,PUŁAWSKI,09-04-2018
ŁUKASZ,PIOTR,POPEK,01-10-1936
NICOLAS,SZYMON,WIŚNIEWSKI,17-07-2005
ARKADIUSZ,KRYSTIAN,WOJTKOWSKI,30-10-1985
MATEUSZ,PAWEŁ,RATUSHNYI,15-11-1956
MACIEJ,JAN,KOWALSKI,07-12-1971
MAREK,KRZYSZTOF,GRYGIEL,22-11-1937
TADEUSZ,HUGON,KAŹMIERKIEWICZ,12-12-1951
SŁAWOMIR,MIECZYSŁAW,BAJSZTOK,03-12-1948
ADAM,LUCJUSZ,TATKIEWICZ,01-10-1986
KAMIL,NORBERT,GRYNIEWICZ,16-09-1938
MAREK,KRZYSZTOF,TAŃSKI,10-07-1946
TYMOTEUSZ,PIOTR,MARUT,25-04-1985
JÓZEF,KRZYSZTOF,PAŁKIEWICZ,09-11-1929
IGOR,PAWEŁ,HANDLER,06-01-1985
MICHAŁ,WOJCIECH,ZUBEK,18-04-2002
ADAM,PIOTR,ŚWIDERSKI,28-10-1982
DARIUSZ,KAZIMIERZ,GURDZIEL,02-09-1926
KAMIL,RAFAŁ,LEŚNIAK,07-08-1982
MICHAŁ,TOMASZ,KRYNICKI,14-05-1971
JAN,PIOTR,PAŁASZ,15-11-1991
STANISŁAW,MARIUSZ,KWIATKOWSKI,27-06-1933
ARMEN,JAN,OWCZARZY,09-02-1976
JACEK,KAZIMIERZ,LUKASEK,15-02-1967
RYSZARD,PAWEŁ,DUBOVYK,17-02-1974
DIONIZY,PAWEŁ,STARKOV,16-01-2023
JANUSZ,ARKADIUSZ,TRELA,08-05-2019
PIOTR,ALEKSANDER,KASHAPOV,25-08-2004
NIKODEM,WIESŁAW,KAMIŃSKI,25-11-1992
PATRYK,JÓZEF,KOSZNIK,08-10-1971
KACPER,CEZARY,ROLBIECKI,05-03-2005
WOJCIECH,STANISŁAW,ORZECHOWSKI,06-07-1993
SIARHEI,ROMAN,KWAPIŃSKI,19-04-1942
PAWEŁ,ADRIAN,PŁONKA,08-05-1971
JANUSZ,MATEUSZ,ANTOSZCZUK,19-07-1934
JACEK,JAN,WIĘCEK,07-10-1968
MAREK,JÓZEF,SULIGA,15-10-1974
ADAM,PAWEŁ,HUTNIKIEWICZ,26-08-2022
KACPER,CHESTER,WÓJCIK,29-07-1941
BRONISŁAW,JACEK,WAGNER,17-02-1961
MARCIN,WOJCIECH,MARTYNOV,26-10-1934
YURY,PAWEŁ,PLUTA,09-01-2020
DARIUSZ,DOMINIK,PYSZKA,07-08-1991
PIOTR,SEBASTIAN,ŻUROWSKI,11-07-1925
KACPER,STEFAN,KRAJEWSKI,05-11-1974
BARTŁOMIEJ,ROMAN,CHUBYK,03-08-1966
SYLWESTER,ZDZISŁAW,SZACHOGŁUCHOWICZ,11-03-2023
KAMIL,KRZYSZTOF,WIECZOREK,17-03-1956
MACIEJ,DANIEL,BOGUSZ,15-04-1939
PAWEŁ,SEBASTIAN,SZAFRANEK,23-10-1936
RAFAŁ,MAREK,ŁAPIŃSKI,07-03-1956
IHOR,AUGUSTYN,SKRYPCHUK,13-10-1980
IGOR,DARIUSZ,JAKUBISZAK,27-10-2008
SZYMON,ANDRZEJ,SUCHY,30-07-1945
PIOTR,JAN,MILEWSKI,21-08-1975
JAROSŁAW,STANISŁAW,SKOWROŃSKI,21-04-1944
KAZIMIERZ,DANIEL,BACHOWSKI,18-08-1933
